link,titulo,veredito,tags
https://www.aosfatos.org/noticias/video-antigo-comemoracao-havan-sem-relacao-trump/,Vídeo antigo de comemoração na Havan circula como se fosse festa por vitória de Trump,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-print-folha-janja-recorreu-rituais-dolar/,‘Folha de S.Paulo’ não publicou que Janja recorreu a rituais para conter dólar,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-cessar-fogo-houthis-apos-vitoria-trump/,Houthis não anunciaram cessar-fogo com Israel após vitória de Trump,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-antigo-guga-chacra-chorando-sem-relacao-trump/,Vídeo de Guga Chacra chorando ao vivo é antigo e não tem relação com Trump,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-urnas-arkansas-impediram-voto-trump/,Não é verdade que urnas no Arkansas impediram voto em Trump,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/print-falso-g1-recado-trump-lula/,Posts usam print falso do ‘g1’ para mentir que Trump deu recado a Lula,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-bolsa-familia-dobro-reajuste-aposentadorias/,É falso que Bolsa Família teve o dobro do reajuste dado a aposentados,falso,"['políticas públicas', 'checagem']"
https://www.aosfatos.org/noticias/falso-lula-mandou-exercito-sair-da-amazonia/,Lula não mandou Exército sair da Amazônia e das fronteiras brasileiras,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-trump-lidera-pesquisas-estados-onde-urnas-foram-incendiadas/,É falso que Trump lidera pesquisas em estados onde urnas foram incendiadas,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-michael-jordan-declarou-apoio-a-trump/,É falso que Michael Jordan declarou apoio a Trump,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/cnn-nao-divulgou-derrota-trump-texas-antes-do-fim-da-votacao/,CNN não divulgou derrota de Trump no Texas antes do fim da votação,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/trump-nao-disse-bolsonaro-corrupto-prestes-a-ser-preso/,Trump não disse que Bolsonaro é corrupto e ‘está prestes a ser preso’,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/montagem-lana-del-rey-bone-trump/,É montagem foto que mostra Lana del Rey com boné de Trump,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/checamos-eleicoes-nos-estados-unidos/,Tudo o que checamos sobre as eleições nos Estados Unidos,indisponível,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/nao-ha-registros-filmagens-kamala-harris-festas-diddy/,Não há registros de filmagens de Kamala Harris em festas de Diddy,falso,"['inteligência artificial', 'checagem']"
https://www.aosfatos.org/noticias/falso-autoridades-encontraram-cedulas-fraudadas-pensilvania/,É falso que autoridades encontraram cédulas fraudadas na Pensilvânia,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-adolescente-hackeou-sistema-filiacao-tse/,É falso que adolescente hackeou sistema de filiação partidária do TSE,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/print-site-de-apostas-nao-pesquisa-vantagem-trump-eua/,Posts compartilham print de site de apostas para indicar suposta vantagem de Trump nos EUA,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/lula-nao-pediu-tse-derrubasse-video-moro-defendendo-lava-jato/,Lula não pediu que TSE derrubasse vídeo de Moro defendendo a Lava Jato,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/pec-seguranca-publica-nao-preve-governo-federal-assuma-comando-policias-militares/,PEC da Segurança Pública não prevê que governo federal assuma comando das PMs,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-voto-para-trump-foi-computado-kamala/,É falso que voto para Trump foi computado para Kamala Harris,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-urnas-california-escondem-nome-de-trump/,É falso que urnas na Califórnia escondem nome de Trump da lista de candidatos,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/erro-emissora-pensilvania-nao-prova-fraude-kamala/,Erro de emissora na Pensilvânia não prova fraude para Kamala Harris,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-inteligencia-artificial-vini-jr-roubaram-bola-de-ouro/,Vídeo em que Vini Jr. diz que ‘roubaram’ Bola de Ouro foi criado por IA,falso,"['inteligência artificial', 'checagem']"
https://www.aosfatos.org/noticias/video-bolsonaristas-convocam-ato-2023-nao-atual/,Vídeo de 2023 em que bolsonaristas convocam ato circula como se fosse atual,não é bem assim,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/cancer-de-mama-existe/,Médica mente ao dizer que câncer de mama não existe,falso,"['pseudociência', 'checagem']"
https://www.aosfatos.org/noticias/falso-governo-lula-passou-a-taxar-remedios-importados/,É falso que governo Lula passou a taxar remédios importados por pessoas físicas,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-lula-forjou-acidente-domestico-brics/,É falso que Lula forjou acidente doméstico para não viajar a evento dos Brics,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/posts-entrevista-boulos-para-alegar-questionou-resultado-eleicoes/,Posts tiram de contexto entrevista de Boulos para alegar que ele questionou resultado das eleições,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/golpe-imita-site-da-latam-falsas-passagens-aereas/,Criminosos imitam site da Latam para aplicar golpe com falsas passagens aéreas,falso,"['fraudes digitais', 'checagem']"
https://www.aosfatos.org/noticias/falso-mil-urnas-substituidas-em-fortaleza/,É falso que mais de 1.000 urnas foram substituídas em Fortaleza,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/o-que-checamos-ricardo-nunes-reeleito-prefeitura-sp/,"O que checamos sobre Ricardo Nunes, reeleito para a Prefeitura de São Paulo",indisponível,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/andre-fernandes-nao-comprovou-que-audio-foi-gerado-ia/,André Fernandes não comprovou que áudio foi gerado por IA e disseminado por Leitão,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/falso-6000-urnas-substituidas-fortaleza/,Não é verdade que 6.000 urnas foram substituídas em Fortaleza,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/boulos-nao-prometeu-implementar-linguagem-neutra-nas-escolas/,Boulos não prometeu implementar linguagem neutra nas escolas caso eleito prefeito,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/taxa-enterrar-fios-proposta-por-nunes-2023-nunca-foi-implementada/,Taxa para enterrar fios foi proposta por Nunes em 2023 e nunca foi implementada,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/lula-domicilio-eleitoral-sao-bernardo-do-campo-nao-poderia-votar-em-boulos/,Lula tem domicílio eleitoral em São Bernardo do Campo e não poderia votar em Boulos,não é bem assim,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/nao-ha-provas-boulos-depredou-fiesp-2016/,Não há provas de que Boulos depredou sede da Fiesp em 2016,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/falso-marcal-declarou-apoio-a-boulos/,É falso que Marçal declarou apoio a Boulos,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/falso-boulos-selou-alianca-com-hamas/,É falso que Boulos selou aliança com Hamas,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/live-marcal-janones-2022-sem-relacao-eleicoes-municipais-2024/,Live de Marçal com Janones é antiga e não tem relação com eleições municipais,não é bem assim,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/falso-maduro-disse-lula-morreu-e-foi-substituido/,Maduro não disse que Lula morreu e foi substituído por sósia,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/checamos-boulos-inteligencia-ltda-segundo-turno/,"No Inteligência Ltda., Boulos desinforma sobre atuação como deputado e apagão em SP",indisponível,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/site-falso-leilao-receita-federal-golpe-financeiro/,Criminosos simulam site de leilão da Receita para aplicar golpes financeiros,falso,"['fraudes digitais', 'checagem']"
https://www.aosfatos.org/noticias/falso-elon-musk-lancou-celular-tesla-internet-starlink-ilimitada/,Elon Musk não lançou celular da Tesla com internet Starlink ilimitada,falso,"['tecnopolítica', 'checagem']"
https://www.aosfatos.org/noticias/falso-inss-liberou-14-salario-aposentados-pensionistas/,É falso que INSS liberou 14º salário para aposentados e pensionistas,falso,"['políticas públicas', 'checagem']"
https://www.aosfatos.org/noticias/kamala-nao-expulsou-de-comicio-cristaos-que-louvaram-jesus/,Posts distorcem vídeo para fazer crer que Kamala expulsou de comício cristãos que louvaram Jesus,não é bem assim,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/e-falso-que-principe-harry-disse-que-lula-e-um-deus-brasileiro/,É falso que príncipe Harry disse que Lula é ‘um deus brasileiro’,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/governo-nao-aprovou-lei-tirando-multa-fgts/,Governo não aprovou lei tirando do trabalhador direito a 40% da multa do FGTS,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-dono-de-clinica-confirmou-autenticidade-laudo-fraudulento-boulos/,É falso que dono de clínica confirmou autenticidade de laudo fraudulento contra Boulos,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/falso-governo-lula-aprovou-corte-de-800-mil-aposentadorias/,É falso que governo Lula aprovou corte de 800 mil aposentadorias,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-lula-morreu-apos-acidente-domestico-g1-noticiou/,É falso que Lula morreu após acidente doméstico e ‘g1’ noticiou,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-nao-mostra-silvio-almeida-pedindo-voto-em-boulos-eleicoes-2024/,Vídeo não mostra Silvio Almeida pedindo voto em Boulos nas eleições de 2024,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/silas-malafaia-nao-chamou-michelle-bolsonaro-linguaruda-do-satanas/,Silas Malafaia não chamou Michelle Bolsonaro de ‘linguaruda do Satanás’,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/nunes-e-boulos-desinformam-sobre-enel-e-apagao-em-sao-paulo/,Nunes e Boulos desinformam sobre Enel e apagão em São Paulo,indisponível,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/foto-alckmin-lideres-islamicos-ira/,Post usa foto de Alckmin com líderes islâmicos para dar a entender que todos foram mortos,não é bem assim,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-diddy-ligacao-anitta-trafico-de-criancas-marajo/,É falso que Diddy revelou ligação de Anitta com tráfico de crianças no Marajó,falso,"['autoritarismo', 'checagem']"
https://www.aosfatos.org/noticias/audio-criticas-nunes-apagao-sindicalista-nao-milton-leite/,"Áudio com críticas a Nunes por apagão é de sindicalista, não de Milton Leite",falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/video-mexico-nao-liam-payne-argentina/,Vídeo feito no México circula como se mostrasse morte de Liam Payne na Argentina,falso,"['exploração de tragédia', 'checagem']"
https://www.aosfatos.org/noticias/falso-revogacao-portarias-contaminacao-hiv-transplantados/,É falso que revogação de portarias facilitou contaminação por HIV de transplantados,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-candidato-pt-olinda-casamento/,É falso que candidato do PT a prefeito de Olinda casou de véu e buquê em festa milionária,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/falso-jimmy-carter-votar-acamado/,É falso que Jimmy Carter foi votar acamado,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/incendio-enel-chile-nao-foi-motivado-por-apagao/,Incêndio no prédio da Enel no Chile não foi motivado por apagão,não é bem assim,"['exploração de tragédia', 'checagem']"
https://www.aosfatos.org/noticias/falsa-foto-jennifer-lopez-jay-z-diddy-festinha/,É falsa foto de Jennifer Lopez com Jay-Z e Diddy em ‘festinha’,falso,"['inteligência artificial', 'checagem']"
https://www.aosfatos.org/noticias/video-inteligencia-artificial-nao-furacao-helene/,Vídeo feito por IA circula como se mostrasse furacão Helene nos EUA,falso,"['exploração de tragédia', 'checagem']"
https://www.aosfatos.org/noticias/falso-vereadores-aliados-nunes-anistiaram-multa-enel/,Vereadores aliados de Nunes não anistiaram multa da Enel,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/montagem-lula-vaiado-cirio-de-nazare/,É montagem o vídeo que mostra Lula sendo vaiado no Círio de Nazaré,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/golpe-kits-de-lego/,Golpe oferece kits de Lego para roubar dinheiro e dados de usuários,falso,"['fraudes digitais', 'checagem']"
https://www.aosfatos.org/noticias/falso-lulu-santos-reclamando-boicote-apoio-boulos/,Vídeo não mostra Lulu Santos reclamando de boicote após suposto apoio a Boulos,falso,"['eleições 2024', 'checagem']"
https://www.aosfatos.org/noticias/videos-outras-catastrofes-nao-furacao-milton/,Vídeos de outras catástrofes circulam como se fossem registros do furacão Milton,falso,"['exploração de tragédia', 'checagem']"
https://www.aosfatos.org/noticias/musk-nao-comentou-desbloqueio-x-brasil-nem-denunciou-jogo-sujo/,Musk não comentou sobre desbloqueio do X no Brasil nem denunciou ‘jogo sujo’ da Justiça em discurso,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/falso-aviao-lula-demorou-para-pousar-presidente-bebado/,É mentira que avião de Lula demorou para pousar após pane porque presidente estava bêbado,falso,"['boataria política', 'checagem']"
https://www.aosfatos.org/noticias/video-china-nao-furacao-milton-eua/,Posts compartilham vídeo gravado na China como se fosse registro da passagem do furacão Milton pelos EUA,falso,"['exploração de tragédia', 'checagem']"
https://www.aosfatos.org/noticias/videos-catastrofes-antigas-nao-furacao-milton/,Vídeos de catástrofes antigas circulam como se mostrassem furacão Milton,falso,"['exploração de tragédia', 'checagem']"
